GeneID	B73_Z1_1	B73_Z1_2	B73_Z1_3	B73_Z2_1	B73_Z2_2	B73_Z2_3	B73_Z3_1	B73_Z3_2	B73_Z3_3
Zm00001eb003010	19.037376	10.978078	10.079821	22.292459	0.013041	0.016680	0.000000	4.562278	4.504214
Zm00001eb003020	23.139843	17.289188	3.173631	0.314435	0.000000	0.000000	14.394128	27.832470	0.000000
Zm00001eb003030	6.341573	25.731852	1.001831	0.000000	0.000000	55.952374	20.998415	0.119683	13.540971
Zm00001eb003040	16.138760	7.397256	4.803454	7.316202	0.561750	264.281921	28.867720	0.000000	11.665185
Zm00001eb003050	0.000000	26.471842	11.162461	3.519825	9.416141	22.269201	4.174113	14.651160	0.039465
Zm00001eb003070	11.386009	0.000000	7.216060	2.284653	0.650023	0.944745	36.105850	3.485405	0.000000
Zm00001eb003080	3.344988	0.000000	0.000000	8.245687	10.364320	0.347601	0.000000	0.596312	28.741564
Zm00001eb003090	1.108450	9.257693	0.000000	0.000000	152.272064	0.495356	0.000000	7.102616	510.631378
Zm00001eb003100	0.000000	3.068540	80.938141	12.435121	18.070772	0.000000	22.373211	0.000000	18.808561
Zm00001eb003110	10.967188	1.754465	270.605286	22.399076	0.000000	1.948481	3.616899	13.131968	2.078849
Zm00001eb003130	11.923104	5.044664	16.799335	0.044959	0.000000	0.472238	0.565563	12.386333	0.112748
Zm00001eb003140	2.882762	14.427776	1.553887	42.602318	0.000000	0.578693	9.399763	0.000000	0.148241
Zm00001eb003150	0.021926	12.885306	0.163680	236.201981	13.290448	22.597845	13.121170	5.437537	0.134129
Zm00001eb003160	0.000000	0.016571	0.731027	23.549053	21.468838	61.990643	24.075043	487.571320	3.642964
Zm00001eb003170	83.351959	0.000000	0.000000	1.471256	37.530270	0.000000	0.051165	21.067396	0.982796
Zm00001eb003180	156.184921	74.988129	1.968690	0.129444	8.045403	0.000000	7.401352	0.958126	1.012751
Zm00001eb003190	12.726664	238.898514	0.373678	0.200684	28.364799	0.000000	591.664856	0.138349	22.654678
Zm00001eb003200	0.803899	16.875996	0.506654	0.000000	0.186550	0.040922	19.399441	0.340861	71.691032
Zm00001eb003220	0.239920	1.113499	16.688967	1.479297	0.000000	33.430721	1.093388	0.020700	0.000000
Zm00001eb003230	0.000000	0.112275	69.076706	0.158194	9.771647	9.710791	0.099308	1.966109	0.000000
Zm00001eb003310	0.765376	0.145321	0.052390	0.328823	2.901981	0.649849	0.049454	0.534499	0.000000
Zm00001eb003330	0.174850	0.454362	33.549065	15.254765	1.825187	0.830691	0.000000	0.329172	0.000000
Zm00001eb003340	0.250988	0.017306	6.516389	45.295544	1.767580	1.364353	1.023988	19.755762	53.350601
Zm00001eb003350	9.991460	1.654357	0.537436	31.830215	0.077607	34.628204	0.557540	36.299915	11.524172
Zm00001eb003360	22.573965	0.371076	0.828733	6.131369	2.312047	20.291882	0.513273	0.000000	5.389833
Zm00001eb003400	0.049509	0.528210	0.810063	1.314171	0.181277	8.747752	19.117622	0.000000	0.797151
Zm00001eb003420	28.119650	16.628912	31.600128	0.712676	0.276599	0.023710	66.017189	0.072429	0.529625
Zm00001eb003440	3.211247	41.353848	13.912907	0.515315	21.297771	0.000000	0.046959	56.937012	34.634186
Zm00001eb003450	0.166357	0.000000	7.147268	33.000366	40.527882	21.943535	80.981384	9.337686	10.548283
Zm00001eb003460	0.663764	0.000000	0.018735	17.752943	296.124176	7.372368	4.132300	1.043733	11.972839
Zm00001eb003470	3.129526	0.060456	0.000000	8.280837	0.000000	0.000000	0.190354	0.427945	0.047804
Zm00001eb003480	21.467625	30.823498	19.233927	0.016099	0.000000	0.229382	0.339768	4.249580	0.000000
Zm00001eb003490	16.382391	7.873213	7.717515	22.745422	0.052099	1.299155	2.000546	21.483522	22.077694
Zm00001eb003510	5.301920	1.141392	0.000000	5.247290	35.626144	0.000000	22.434952	12.100276	11.326145
Zm00001eb003520	0.021833	1.169162	0.000000	0.000000	1.306129	0.352991	12.573563	10.044870	0.000000
Zm00001eb003540	25.824471	1.535178	10.893033	0.182909	0.765872	0.744232	10.927570	0.000000	0.194791
Zm00001eb003550	6.350381	36.048416	0.265272	0.970989	11.261950	1.057718	0.036450	0.000000	1.109153
Zm00001eb003560	0.000000	14.194476	0.140221	0.000000	2.837184	19.749605	0.000000	24.698967	0.000000
Zm00001eb003570	0.034861	6.477175	0.462858	0.997642	0.190875	0.104862	26.381462	10.537259	0.854097
Zm00001eb003580	22.929276	0.000000	1.211627	0.238574	0.388029	14.164356	9.000530	0.000000	0.300294
Zm00001eb003590	0.000000	0.000000	15.856407	0.689886	18.784409	18.490168	0.000000	0.088130	4.339260
Zm00001eb003600	0.269096	19.350115	0.676913	15.584232	65.551651	5.973205	0.351526	0.857601	6.988185
Zm00001eb003650	13.638887	5.622409	15.640696	0.232833	45.456608	0.000000	1.183825	0.000000	13.678125
Zm00001eb003660	12.083843	0.000000	0.016062	15.474200	14.696547	0.000000	0.000000	0.820344	0.237982
Zm00001eb003670	10.443279	0.185755	15.991026	16.978901	9.165618	2403.542725	0.408859	0.512462	12.834425
Zm00001eb003680	0.035990	10.949267	10.888441	24.902315	23.389763	0.000000	0.052612	2.686916	0.000000
Zm00001eb003690	10.175699	0.000000	0.000000	0.000000	1.060717	5.960580	1.522768	3.339502	25.492861
Zm00001eb003700	3.769384	0.593811	0.000000	0.092661	0.000000	2.096591	2.127233	8.064471	42.874741
Zm00001eb003710	0.000000	0.145087	2597.701660	4005.753418	0.737817	0.000000	10.060717	1.225259	0.000000
Zm00001eb003720	0.000000	0.263687	0.007228	0.000000	0.912003	3.556375	0.053739	13.267976	0.000000
Zm00001eb003730	5236.618652	16.596685	7.190421	10.799544	1.567925	0.000000	15.552515	0.022903	678.746582
Zm00001eb003740	0.000000	0.438049	2.914476	5.498639	8.292622	0.000000	0.064980	22.856369	0.000000
Zm00001eb003750	6.733551	11.730393	0.000000	3.179620	0.000000	3.410369	26.983046	27.971262	8.218067
Zm00001eb003760	3.814459	16.457968	3.331843	0.000000	0.092392	736.097229	110.490501	0.000000	1.843403
Zm00001eb003770	0.000000	9.009850	0.000000	0.000000	0.201300	89.018440	0.000000	0.000000	5.143570
Zm00001eb003780	3.679352	0.000000	0.000000	3.214445	16.215216	11.617915	0.000000	1004.591003	3.515620
Zm00001eb003790	0.000000	0.155167	3.070108	869.302185	13.829487	3.619716	521.517456	0.000000	945.615845
Zm00001eb003800	0.000000	3153.496826	633.255920	82.636024	19.764027	0.794676	16.033936	15.762733	118.768135
Zm00001eb003810	3.395676	0.000000	76.439880	9.249118	0.113427	0.131336	2.839740	3.284879	14.801512
Zm00001eb003820	777.854553	7.209695	8.814052	4.044336	1.543832	18.265299	4.020998	0.000000	5.486843
Zm00001eb003830	39.477104	2.859859	3.786193	2.989947	6.141115	5.193703	2.916470	4.184280	3.240883
Zm00001eb003840	7.145366	2.743338	1.603554	0.119206	0.000000	1.445030	2499.124268	0.000000	0.072127
Zm00001eb003850	1.478046	2.314567	0.159649	18.717453	0.206382	0.062395	59.111271	0.000000	13.758442
Zm00001eb003860	0.813434	750.251160	17.417711	5.599426	1.385141	0.147203	12.630206	3.084774	7.853133
Zm00001eb003870	0.249383	59.873959	6.489777	1.444853	3.456842	44.346992	4.699133	936.608704	2.038388
Zm00001eb003880	18.505579	9.264999	0.899362	0.084987	0.092299	0.000000	0.601185	94.269417	75.939857
Zm00001eb003890	2.411701	2.860578	0.136760	0.100831	40.405846	0.304126	0.201622	11.286776	0.000000
Zm00001eb003900	1.376397	0.482768	0.040828	34.796844	7.370707	0.249786	12.033342	3.595986	0.209330
Zm00001eb003910	0.900150	0.631072	47.496101	0.000000	0.470097	3.866852	4.113031	0.600786	0.848775
Zm00001eb003920	0.104673	18.843681	0.656074	0.532981	51.555046	2.769424	1.327942	0.105547	3.675066
Zm00001eb003930	46.541283	4.901250	2.924740	6.181087	0.000000	0.000000	0.000000	11.382167	7.150625
Zm00001eb003960	0.059832	1.129758	3.986684	2.528745	17.634899	57.002739	0.000000	4.884415	0.063550
Zm00001eb003970	1.444521	0.488279	79.996742	4.897743	3.949639	0.253403	47.434780	1.893354	55.637054
Zm00001eb004000	2.971273	0.193204	0.612805	59.873524	2.151087	15.205686	0.000000	53.964840	0.545151
Zm00001eb004030	102.764145	33.964329	14.594762	0.000000	2.274457	5.697717	0.513568	0.000000	17.991102
Zm00001eb004040	0.102330	0.000000	0.000000	1.060089	2.286261	0.000000	22.769907	0.269490	0.000000
Zm00001eb004050	0.545917	0.455818	11.650791	13.506225	17.191448	19.775387	4.093415	6.963284	13.296540
Zm00001eb004080	0.000000	0.509036	16.966969	11.039295	6.326030	3.995865	4.358790	2.252012	19.227453
Zm00001eb004090	13.859467	3.175075	2.977268	4.696855	25.994230	0.628236	98.415031	3.358116	8.222958
Zm00001eb004100	3.401567	5.912838	1.217889	15.145956	25.908813	7.624877	0.000000	78.702919	2.708075
Zm00001eb004110	3.412709	68.361084	5.259927	1.904545	0.000000	33.740364	0.702031	0.000000	8.149773
Zm00001eb004120	13.010494	0.000000	27.310511	3.680493	0.081605	70.791191	16.246641	0.518161	23.264076
Zm00001eb004140	1.798999	0.510716	82.614754	5.178769	2623.825195	5.215972	2.389558	18.749289	94.664330
Zm00001eb004150	2.770746	15.871042	3.599590	18.895710	0.000000	0.917742	0.000000	1.652186	5.836722
Zm00001eb004160	2.092567	0.000000	0.850818	46.096157	9.419792	8.053999	15.992280	1.660526	0.821648
Zm00001eb004170	11.880806	1.702627	6.751598	5.497615	2.875017	0.000000	5.613278	15.561493	5.148555
Zm00001eb004180	28.109047	16.036970	2.606292	1.166208	0.000000	0.000000	15.357443	5.723197	3.265002
Zm00001eb004190	3.508368	0.136995	0.792024	5.498869	3.304198	3.524810	9.390630	3.273844	1.560563
Zm00001eb004200	0.781352	3.338014	1.782820	2.095118	0.000000	1.688778	9.694635	6.494987	11.544854
Zm00001eb004210	6.980762	3.080599	11.532817	1.198950	0.000000	0.159288	98.097916	14.541145	1.028464
Zm00001eb004240	1.652058	4.436416	0.000000	0.556236	3.320200	14.158498	8.748997	53.771687	12.609327
Zm00001eb004250	0.519300	22.870275	15.969490	0.082192	843.236694	0.000000	1.258349	6.499939	16.798954
Zm00001eb004290	15.088465	76.755699	6.690150	9.405034	97.479782	16.926552	4.269457	0.381343	9.713178
Zm00001eb004310	17.219498	4.389621	0.000000	13.422798	10.676249	6.075776	0.000000	3.295025	0.258313
Zm00001eb004320	9.300648	0.201005	1.817025	7.526685	4.355602	0.089402	3.672189	2.312998	2.978395
Zm00001eb004330	0.616214	5.963758	0.000000	0.032954	0.693481	1.942454	1.621659	1.249817	0.000000
Zm00001eb004340	1.825862	2.077304	0.000000	2.433270	0.419369	0.000000	2.235820	11.585498	0.000000
Zm00001eb004350	0.000000	1.504482	10.854347	0.000000	16.372471	0.000000	0.706776	1.505911	13.733964
Zm00001eb004370	10.074284	0.166267	47.268974	0.000000	2.502795	13.065248	13.720856	10.462371	38.051430
Zm00001eb004380	34.038887	13.434655	57.836845	10.721849	0.048280	7.248050	0.917029	18.050776	80.297264
Zm00001eb004390	28.017975	0.177450	19.615210	22.844805	0.894449	89.031509	19.774395	8.864111	20.006510
Zm00001eb004400	15.830953	15.442512	0.591429	35.411484	1.349198	21.447483	8.452712	0.122476	0.386508
Zm00001eb004410	2.131022	7.027773	41.567024	17.433016	103.363388	0.521012	0.080879	2.819866	52.701771
Zm00001eb004420	30.807360	0.090869	51.652706	0.862149	4.451870	45.469067	2.572628	0.000000	67.130867
Zm00001eb004430	16.758390	1.063185	16.154371	40.196453	0.701909	38.313999	0.000000	0.000000	18.486029
Zm00001eb004440	18.147285	0.000000	0.780395	49.938309	6.046393	14.769218	9.059831	9.547013	1.603758
Zm00001eb004450	0.097076	0.000000	0.000000	25.787582	13.783970	0.133627	26.042088	21.945656	0.000000
Zm00001eb004460	0.122770	11.904814	0.000000	0.236337	0.000000	0.168996	28.224352	51.059235	0.771515
Zm00001eb004480	1.409704	39.665436	1.417260	0.298890	16.112394	0.124541	24.447348	18.243725	1.735590
Zm00001eb004490	3.683362	38.381725	5.345921	0.351123	8.126386	1.782194	0.041131	0.041580	5.627363
Zm00001eb004500	4.811961	18.480074	4.430348	1.008257	0.065435	3.623004	63.946095	47.759995	4.585861
Zm00001eb004510	1.435377	0.627590	1.357170	3.019010	2.099478	4.641772	53.579136	25.932474	0.534511
Zm00001eb004530	0.929851	37.557644	2.073543	4.639475	0.000000	1.512199	50.598289	45.676937	4.820431
Zm00001eb004540	1.448791	37.400291	2.400098	1.283924	0.711176	1.252893	0.616578	0.000000	2.241272
Zm00001eb004550	89.563568	13.885099	113.807838	1.384865	0.000000	1.897529	0.000000	2.007054	53.487438
Zm00001eb004560	0.673088	0.174137	1.013246	1.583775	0.734040	102.612816	0.057697	0.032301	1.880163
Zm00001eb004570	1.381015	0.215968	1.824660	83.994751	1.401693	1.708727	0.966634	0.819624	2.293264
Zm00001eb004590	1.112280	0.364047	1.429264	1.241606	0.000000	2.258573	2.809583	3.409665	1.826368
Zm00001eb004630	3.948681	1.413548	6.902154	2.548976	12.692787	2.030131	5.991648	4.058043	10.130208
Zm00001eb004650	1.063591	6.946234	0.000000	1.792354	36.307766	5.489066	2.512331	1.530292	4.227391
Zm00001eb004660	407.823151	3.724949	1.116401	0.000000	43.370884	1.358865	1.427389	0.476807	105.560402
Zm00001eb004670	4.073866	1.429609	223.987579	5.569599	20.292559	233.638748	1.906306	1.491868	6.287382
Zm00001eb004690	0.000000	4.646630	5.181228	0.000000	0.195979	5.628790	26.301533	15.058908	0.000000
Zm00001eb004720	7.068740	2.448659	0.000000	0.791970	46.380760	17.360306	0.784286	0.871141	10.385638
Zm00001eb004730	44.529881	75.627083	10.376056	240.769943	87.986481	76.587532	2.693745	3.054260	74.182434
Zm00001eb004740	25.752253	1.072287	77.383987	6.617222	19.282614	23.274607	2.426610	2.369318	28.279181
Zm00001eb004750	38.560753	1.676698	22.355009	0.000000	1.294774	34.752228	7.504855	0.000000	52.088528
Zm00001eb004770	0.859749	1.829205	46.185318	17.988424	1.762159	1.291614	0.000000	0.000000	0.050733
Zm00001eb004780	9.195796	6.362840	0.061280	98.433983	1.716705	6.111305	10.391980	8.155642	1.387930
Zm00001eb004790	9.385404	1.407003	0.770833	25.347988	2.432561	8.898067	91.175552	0.000000	6.700851
Zm00001eb004810	0.080742	223.900757	5.840598	33.337502	8.566690	5.733616	14.648805	3.851561	9.945968
Zm00001eb004890	0.000000	4.676970	6.924102	0.028080	7.718644	0.534550	22.570601	93.091026	6.388837
Zm00001eb004900	0.000000	13.172908	0.067842	0.901673	4.764403	3.801626	88.866844	21.384659	0.894347
Zm00001eb004920	0.000000	86.387184	0.000000	9.209339	1.288842	1.519750	16.391634	0.000000	0.000000
Zm00001eb004940	3.546432	24.107386	0.213399	7.897825	5.360622	3.404453	43.538429	7.920166	0.000000
Zm00001eb004960	0.527662	44.693771	0.000000	4.751199	2.290154	49.296871	0.050774	56.122784	4.021990
Zm00001eb004990	4.038076	0.170235	4.069764	0.388439	81.468056	13.857231	0.632630	5.367773	1.696563
Zm00001eb005000	1.079990	0.818038	0.659395	4.757764	9.803828	0.152146	9.916918	22.786377	3.970898
Zm00001eb005010	2.156699	5.498477	0.000000	1.512923	146.723709	0.905912	9.678326	0.000000	55.182968
Zm00001eb005020	61.093761	8.343569	3.838268	3.886709	0.075603	11.602480	0.000000	0.925671	15.550733
Zm00001eb005030	9.502842	0.293512	0.878621	68.373062	1.334015	0.536320	0.000000	7.757496	0.000000
Zm00001eb005040	0.070362	0.094247	1.952496	12.545389	0.000000	2.475250	0.000000	8.424965	1.609873
Zm00001eb005060	0.802207	4.840392	58.118870	0.026019	5.736394	5.130797	6.051548	0.000000	10.601858
Zm00001eb005070	5.406238	0.112115	12.048717	0.673814	7.584030	55.415451	0.000000	0.000000	0.031747
Zm00001eb005100	3.065346	0.000000	0.068009	7.852720	5.736439	0.133653	0.226086	4.700153	1.314665
Zm00001eb005120	0.690742	4.501915	0.869736	0.000000	1.763632	0.051129	7.725439	0.000000	2.261036
Zm00001eb005130	0.855788	1.159532	8.219392	1.442420	8.916240	48.550919	1.815810	0.607041	6.480161
Zm00001eb005140	39.282234	2.168806	0.985320	1.453915	72.129501	0.000000	7.909349	0.000000	115.059387
Zm00001eb005150	0.000000	59.503345	1.405022	2.488516	36.088520	12.438948	46.945053	4.545655	0.655638
Zm00001eb005160	0.256157	11.741266	4.392011	56.367218	57.268185	25.977205	29.420557	1.596932	0.000000
Zm00001eb005170	0.164539	0.214197	61.141106	0.275185	4.316449	0.891002	0.238288	4.298970	88.903099
Zm00001eb005180	0.000000	1.123449	0.000000	0.044797	1.714955	12.956316	1.335817	55.459305	0.000000
Zm00001eb005190	57.513439	7.958375	0.017663	73.212463	3.757511	3.123338	7.916438	13.688748	9.062385
Zm00001eb005210	18.612217	0.997850	0.220446	0.000000	0.933426	2.858120	1.574655	0.017562	24.862066
Zm00001eb005220	23.883715	1.715684	0.000000	26.138519	0.032732	30.571392	0.061941	1.185753	1.181299
Zm00001eb005230	0.652178	2.794331	62.316711	28.391390	2.486268	21.059835	6.027112	7.745618	0.125414
Zm00001eb005270	12.909878	53.046844	11.070895	0.912491	7.654509	5.078329	119.158241	2.724674	23.772575
Zm00001eb005280	0.770834	0.000000	21.406111	0.070759	0.578646	0.288890	0.000000	0.938870	2.832520
Zm00001eb005300	0.134319	0.099632	0.655731	0.070392	0.000000	1.236534	0.000000	11.385184	0.119522
Zm00001eb005310	1.538671	0.305134	0.071304	13.275782	67.076111	6.582194	0.145185	101.286064	2.992586
Zm00001eb005320	26.289944	0.000000	13.101885	1.508927	61.792709	2.133997	1.076637	0.000000	46.249405
Zm00001eb005330	21.841587	88.441612	1.952736	0.000000	14.149098	10.931954	83.623230	0.000000	14.388786
Zm00001eb005340	3.694046	12.218057	0.000000	0.243273	0.041171	11.170566	13.012273	0.585164	4.914389
Zm00001eb005350	0.056070	22.644291	0.170484	2.125667	0.758139	0.000000	40.930771	0.227314	0.588666
Zm00001eb005360	0.816064	0.706495	2.033324	30.061285	9.844514	1.682499	1.065962	89.015648	3.419519
Zm00001eb005370	3.421399	0.000000	32.976238	20.284603	18.811962	45.671204	0.000000	9.351427	7.142554
Zm00001eb005380	1.903999	0.046633	18.840281	5.443635	92.718224	6.655231	0.004933	33.525364	3.431898
Zm00001eb005390	9.269932	0.000000	4.104977	0.115139	0.142838	3.225938	0.025159	1.466842	13.214004
Zm00001eb005400	12.343113	11.566052	0.065317	1.150255	0.181869	24.054672	27.204378	27.691706	10.601843
Zm00001eb005420	1.326730	1.472964	1.900872	4.560358	0.061551	0.082427	0.554968	1.274540	1.793009
Zm00001eb005430	63.159512	0.095979	6.089724	6.930221	25.990044	2.626390	0.022945	0.000000	44.455727
Zm00001eb005440	13.481366	1.955140	1.516461	8.483199	0.559912	0.000000	2.221410	0.176129	6.286879
Zm00001eb005450	2.594905	34.103062	12.545404	10.906135	0.068545	0.000000	61.812576	2.325165	2.576517
Zm00001eb005460	41.136158	19.726192	10.381664	1.245527	17.344765	57.469612	15.861764	41.302391	17.745693
Zm00001eb005470	0.000000	4.583465	1.674821	40.690861	2.392229	3.147484	4.720437	12.873623	0.000000
Zm00001eb005480	0.352121	0.206721	48.833279	6.373660	0.275031	94.857071	0.282403	4.609818	0.500787
Zm00001eb005490	1.215406	1.007508	8.701269	3.330481	6.258257	0.126879	3.147504	0.187990	2.586050
Zm00001eb005500	0.371649	5.413038	3.272000	19.751171	2.181990	1.748638	5.652988	0.926957	8.654689
Zm00001eb005510	1.796457	2.937503	13.402743	0.324537	37.403675	15.212769	3.406508	7.514297	0.327126
Zm00001eb005530	66.185692	12.336420	1.397190	0.914092	15.629755	4.667885	8.919073	3.181403	43.497601
Zm00001eb005540	0.620359	10.333084	2.413239	57.764923	13.787742	0.000000	14.695071	7.884328	5.547314
Zm00001eb005550	106.404106	1.442162	0.494596	5.896989	1.578071	30.252340	1.805219	12.010826	48.118889
Zm00001eb005570	0.047703	42.244129	0.370320	100.403625	6.075241	4.859869	28.452255	0.000000	0.593686
Zm00001eb005600	1.649508	6.016628	47.373013	0.075800	4.813880	15.577315	5.200619	1.073038	0.370942
Zm00001eb005630	12.049347	4.413581	1.082029	0.105636	0.102937	13.075952	2.681124	22.864151	3.928929
Zm00001eb005640	0.781629	22.940817	81.975639	1.621787	0.249746	4.300809	51.610214	5.817449	15.791150
Zm00001eb005660	17.518856	0.000000	0.229572	17.177895	2.742540	7.422449	0.167143	1.107018	4.728252
Zm00001eb005670	3.344449	0.275273	0.206305	6.449414	10.266641	0.027347	0.739431	26.756390	36.424320
Zm00001eb005680	20.864902	1.983604	2.664909	21.354570	0.000000	4.404082	0.224698	0.860815	6.118215
Zm00001eb005690	11.199865	0.262394	13.555221	4.574251	2.118295	3.517276	45.165169	2.318791	22.688070
Zm00001eb005700	2.717361	46.035114	2.329827	11.746686	40.616169	12.579264	7.740388	9.289666	28.613213
Zm00001eb005710	7.022430	1.796246	25.638098	11.419737	7.116014	0.035857	72.865288	0.413547	8.018959
Zm00001eb005760	4.144685	114.334274	4.307599	5.393273	5.715518	1.804725	0.743828	47.240444	9.213768
Zm00001eb005770	1.335419	0.911235	21.338411	8.714743	15.601855	9.366369	0.373857	2.498092	0.089218
Zm00001eb005780	16.051018	2.296743	16.177242	0.036187	49.221172	0.093775	0.033891	61.844948	4.718927
Zm00001eb005810	0.041530	13.498182	5.151773	3.996020	0.217992	11.582510	3.224278	0.526033	4.090703
Zm00001eb005820	13.537469	3.832113	6.833140	2.094447	0.318655	5.213259	22.075602	0.176613	10.917296
Zm00001eb005830	0.353740	0.000000	0.057135	9.504116	1.299451	1.635410	4.648214	5.343614	0.019430
Zm00001eb005840	12.850694	27.563387	4.816185	0.036775	1.155040	0.399549	36.405876	0.066040	0.810868
Zm00001eb005850	37.249821	3.827000	2.565159	1.979654	70.378479	2.807778	5.715816	15.955061	7.910604
Zm00001eb005860	2.783369	19.105875	17.816496	13.366338	0.102323	10.277183	11.952735	4.561196	0.035857
Zm00001eb005890	1.094663	14.442814	0.042163	0.200527	7.602940	14.643777	24.810543	0.000000	10.793010
